#circles #f_b 	 kappa_11 	 kappa_22 	 kappa_12 		 #rectangles #f_b 	 kappa_11 	 kappa_22 	 kappa_12 		
   2.5677500e-01   7.0995878e-01   7.0305632e-01   5.5699088e-03           5.9710625e-01   4.3027845e-01   3.4637540e-01   7.9988380e-03
   5.4475000e-01   3.4898877e-01   5.0638259e-01  -4.6083506e-03           5.9992500e-01   3.6203029e-01   3.9472090e-01   4.7036216e-04
   3.2874375e-01   6.6364159e-01   5.9453403e-01   9.0056258e-03           3.5006250e-01   5.8738320e-01   5.9292987e-01  -1.4846208e-02
   6.1893125e-01   3.7755505e-01   4.0502573e-01  -1.5258445e-02           7.6601250e-01   2.8696400e-01   3.0110796e-01  -1.1812992e-03
   2.4288125e-01   6.7424641e-01   7.4384252e-01   1.3050491e-03           2.5873125e-01   6.8520350e-01   6.8740281e-01   2.5410404e-02
   7.5548125e-01   3.2326732e-01   2.8189358e-01  -1.7235523e-02           4.2865000e-01   5.3099320e-01   5.2722983e-01  -2.3593752e-02
   6.6380000e-01   3.4586607e-01   3.2401568e-01   1.3455726e-02           2.9318125e-01   6.3826463e-01   6.3736871e-01  -4.6736617e-03
   4.8429375e-01   5.3278635e-01   4.0109171e-01   7.2097754e-04           6.0241250e-01   4.1630417e-01   3.7247706e-01   3.9930981e-04
   5.0505000e-01   5.4993174e-01   3.9099477e-01  -2.9861001e-03           3.1323125e-01   6.1092978e-01   6.2986277e-01   6.1938854e-03
   4.9124375e-01   4.0685143e-01   5.4637198e-01  -5.6024993e-03           7.8641875e-01   2.9660282e-01   2.6599555e-01  -1.9867475e-03
   6.3701875e-01   3.1644093e-01   4.2285250e-01   2.7130166e-03           3.2644375e-01   6.2314450e-01   6.1485582e-01  -1.3760127e-02
   4.9493125e-01   4.5677620e-01   5.1409913e-01   9.8780434e-03           3.0613125e-01   6.6686275e-01   5.7759483e-01   5.4755320e-03
   3.6176875e-01   6.2138605e-01   5.7881992e-01   1.2784581e-02           6.2680000e-01   3.5088635e-01   3.7048300e-01   1.2315719e-02
   3.0184375e-01   6.5010431e-01   6.6959665e-01  -9.5202737e-03           2.7970000e-01   6.3712332e-01   6.8641769e-01   1.6827654e-02
   2.4877500e-01   6.9852022e-01   7.1304601e-01   6.7616165e-03           6.8515000e-01   3.2747804e-01   3.4306655e-01   1.7310407e-02
   6.1160625e-01   3.4806634e-01   3.8009405e-01  -8.4593660e-03           5.6160000e-01   4.2254074e-01   4.3052652e-01  -2.2650512e-02
   3.2597500e-01   6.0467817e-01   6.4965031e-01  -3.5667716e-02           4.2206875e-01   5.1187242e-01   5.0936291e-01  -1.6293378e-02
   3.3588750e-01   5.2513162e-01   6.8100494e-01   1.9764745e-03           3.8585625e-01   4.9390007e-01   5.7907369e-01   6.8425234e-04
   4.5055625e-01   5.3691511e-01   5.1602698e-01   2.5348219e-02           3.2069375e-01   6.2794100e-01   6.2716020e-01   9.5073252e-03
   4.5433125e-01   5.5548586e-01   4.2210513e-01  -5.3735959e-03           6.7189375e-01   3.5365923e-01   3.2889160e-01  -2.3905300e-02
   8.1646250e-01   2.7508742e-01   2.6686255e-01  -1.5721669e-03           5.1045625e-01   4.6846519e-01   4.2754677e-01  -4.9246575e-03
   2.4351875e-01   7.0454733e-01   7.3098287e-01   1.0906110e-02           2.9287500e-01   6.3391064e-01   6.2093925e-01  -5.6426709e-03
   3.5418750e-01   4.9559837e-01   6.3912355e-01  -7.9662730e-03           4.3303750e-01   4.9396445e-01   4.7451023e-01   1.3114763e-02
   6.0632500e-01   4.1584153e-01   4.1708296e-01  -1.9351800e-06           3.6772500e-01   5.3040021e-01   5.8972904e-01   2.0587451e-02
   3.4992500e-01   6.2087507e-01   6.0388527e-01  -2.9181427e-02           4.9175625e-01   4.2907222e-01   4.8124076e-01  -1.1536651e-03
   5.2755625e-01   4.1577203e-01   5.0292454e-01  -2.3410243e-03           3.6078750e-01   5.8226341e-01   5.6354129e-01  -3.9588099e-02
   7.1265000e-01   3.4193447e-01   3.2133425e-01  -1.1250084e-02           6.2453750e-01   3.7540386e-01   3.6121880e-01   2.5270920e-02
   6.6048125e-01   3.7885826e-01   3.2958445e-01   7.1559059e-03           3.3958125e-01   5.7067685e-01   6.3237549e-01  -4.4953861e-03
   5.8123750e-01   4.1606196e-01   4.4050893e-01  -2.9895493e-02           5.2420625e-01   4.5313392e-01   4.4016725e-01   5.0340207e-02
   2.6866875e-01   6.3749192e-01   7.1977985e-01  -5.4239361e-03           6.1815000e-01   3.6591973e-01   3.8447301e-01  -9.8010589e-03
   4.2541875e-01   5.6981933e-01   4.6276716e-01  -8.1679546e-03           4.5443750e-01   4.4393723e-01   5.2959736e-01  -1.2643403e-03
   4.2410625e-01   5.8897795e-01   4.8596524e-01   1.7409337e-02           6.6149375e-01   3.3797207e-01   3.4426718e-01   4.5075856e-03
   2.9656875e-01   6.1186770e-01   7.0159476e-01   2.8437016e-03           4.8093125e-01   4.9413769e-01   4.8537840e-01  -5.0281953e-03
   6.9587500e-01   3.0052617e-01   3.8481037e-01   1.9495900e-04           2.5220625e-01   6.9643776e-01   6.9629636e-01  -8.7545639e-04
   3.1335000e-01   6.3577299e-01   6.6603133e-01   1.0483822e-03           4.7646250e-01   4.4545713e-01   4.7612637e-01  -2.9557707e-02
   3.3154375e-01   6.2688994e-01   6.4513563e-01   4.8662050e-03           7.3257500e-01   3.0953989e-01   3.1719868e-01  -4.5546414e-03
   2.6128750e-01   6.4235564e-01   7.3370555e-01  -1.8287639e-02           7.8629375e-01   2.7363948e-01   2.9712189e-01   1.9189722e-04
   2.9601250e-01   6.9679307e-01   6.2601949e-01   7.1499096e-03           4.3452500e-01   4.9930891e-01   5.4640815e-01  -5.2491212e-03
   8.3296875e-01   2.5936511e-01   2.6752574e-01   7.9450916e-03           6.7638750e-01   3.7734174e-01   3.2387707e-01  -4.8864624e-03
   6.3460625e-01   3.6142457e-01   3.4678514e-01   9.0748769e-03           2.4251250e-01   6.6601537e-01   7.1392981e-01  -2.4145724e-02
   5.7965625e-01   3.3414927e-01   4.8260270e-01  -3.5507973e-03           6.5010625e-01   3.5097168e-01   3.7997805e-01   1.5956041e-02
   2.5773750e-01   6.9709558e-01   7.0945376e-01   8.1313391e-03           6.1890625e-01   3.6185367e-01   3.9579955e-01  -2.7694057e-02
   3.5551875e-01   5.9268480e-01   6.1512705e-01   4.1157511e-03           6.7794375e-01   3.4917530e-01   3.1419641e-01   7.0287095e-03
   2.3461250e-01   7.2900187e-01   7.2964040e-01   1.0293847e-05           2.1946875e-01   7.2062297e-01   7.1195612e-01   2.4966359e-02
   2.5842500e-01   7.0544173e-01   7.0625271e-01   2.7849554e-06           4.8860625e-01   4.7223382e-01   4.8320509e-01   8.2456027e-03
   3.2962500e-01   6.7964666e-01   5.6834986e-01  -1.1964640e-02           4.4478750e-01   4.7961207e-01   5.1943661e-01  -4.5010029e-03
   2.1240625e-01   7.5549691e-01   7.4711495e-01  -6.1496139e-04           2.4931250e-01   6.7753136e-01   6.9437138e-01   2.1083404e-02
   8.2537500e-01   2.7256441e-01   2.6095408e-01   1.4760845e-02           4.6620000e-01   4.6088977e-01   5.1812651e-01   1.5514239e-02
   3.3546875e-01   6.3074529e-01   6.1404087e-01   3.8556709e-02           6.1731875e-01   3.6437524e-01   3.5991321e-01  -7.1868934e-03
   5.0881250e-01   5.0959813e-01   4.5343906e-01  -8.0005031e-03           7.4335000e-01   3.0336374e-01   2.9600740e-01  -1.0785128e-02
   6.0158750e-01   4.0285563e-01   4.1670274e-01   1.1233761e-02           3.4723125e-01   5.8197233e-01   5.8463897e-01   1.5480044e-02
   6.9181250e-01   2.8615273e-01   4.0163176e-01   8.6879428e-04           2.9073750e-01   6.2763287e-01   6.6908491e-01  -3.2357659e-02
   2.3756875e-01   7.2600860e-01   7.2673039e-01  -8.1063412e-06           7.4287500e-01   3.0471765e-01   2.9310426e-01   5.7678491e-03
   8.0785625e-01   2.8613994e-01   2.8645217e-01   4.1109463e-02           4.4307500e-01   5.1441227e-01   4.9371936e-01   2.2726843e-02
   7.0137500e-01   3.4934093e-01   3.1410022e-01  -1.6109461e-03           5.1669375e-01   4.3019384e-01   4.5237537e-01  -4.9660013e-03
   5.3305000e-01   5.1770163e-01   3.6537411e-01   1.1910699e-03           4.3229375e-01   4.8679197e-01   5.0258116e-01   4.5410366e-02
   7.1648125e-01   3.3617995e-01   2.9409655e-01  -3.9078150e-04           4.1893750e-01   5.2730096e-01   5.4508620e-01  -1.1531785e-02
   6.5294375e-01   4.2180900e-01   3.0722844e-01  -2.6214104e-03           2.4615625e-01   6.7564198e-01   7.1386828e-01  -1.1660926e-02
   7.4098750e-01   3.6991058e-01   2.6982719e-01  -2.1081542e-03           3.3106250e-01   5.9552148e-01   6.0935036e-01   1.5719532e-03
   6.6440000e-01   3.1523839e-01   4.0382153e-01  -4.4202141e-06           3.1307500e-01   5.8273560e-01   6.5500573e-01  -5.2363222e-03
   5.5697500e-01   3.5986541e-01   5.0698242e-01   1.7576385e-03           7.3776875e-01   3.1618727e-01   3.1094015e-01   2.2098527e-02
   4.9034375e-01   5.3008285e-01   4.2987920e-01  -9.7670512e-03           5.6064375e-01   4.2116798e-01   3.9255621e-01   1.1778582e-02
   5.2063125e-01   5.5941658e-01   3.4406942e-01  -8.2889585e-04           4.1396875e-01   5.1746131e-01   5.4065577e-01   1.0668278e-02
   4.0250000e-01   5.9366651e-01   5.3827207e-01   1.3210087e-02           4.7633125e-01   4.7350528e-01   4.6759234e-01   2.3891051e-03
   4.2131875e-01   5.1332911e-01   5.7203877e-01  -1.8294172e-02           6.5488750e-01   3.4544775e-01   3.4590017e-01   5.5899295e-03
   3.9812500e-01   5.0093784e-01   6.1833664e-01   1.4278556e-02           3.3598125e-01   6.1415078e-01   5.9395715e-01  -4.4818941e-03
   4.2413750e-01   4.9631951e-01   5.8843574e-01  -1.2042083e-03           5.5133750e-01   4.1514799e-01   4.0529232e-01  -1.7203311e-02
   4.6457500e-01   5.7141754e-01   4.0890126e-01  -5.6989995e-03           2.4241875e-01   6.7758578e-01   7.0718975e-01  -1.7186878e-03
   4.4717500e-01   5.3823286e-01   5.3917184e-01   7.6960162e-06           4.7201250e-01   4.7652529e-01   4.6293488e-01  -2.2637809e-04
   3.5517500e-01   6.6574584e-01   5.3952546e-01   3.4130768e-03           6.7015625e-01   3.4472156e-01   3.3648029e-01   2.0087071e-03
   7.6126875e-01   2.8944111e-01   3.3116289e-01  -5.1105967e-03           3.7886875e-01   5.6120408e-01   5.5523415e-01   2.2383066e-02
   3.3433750e-01   6.4612911e-01   5.9436337e-01   3.3377960e-02           7.2254375e-01   3.0076815e-01   3.3971180e-01  -4.6059922e-03
   3.2950000e-01   5.1185238e-01   6.8885387e-01  -2.1758204e-02           7.6728750e-01   2.8591378e-01   2.9089637e-01  -8.9081856e-03
   2.9926875e-01   6.5597518e-01   6.6331206e-01  -1.9254352e-02           3.4321250e-01   6.0058455e-01   5.9753431e-01  -3.1927407e-02
   2.3596875e-01   7.1883961e-01   7.3469227e-01  -6.6651684e-03           2.1269375e-01   6.9273112e-01   7.7231895e-01   8.0190532e-03
   3.7540000e-01   5.7406018e-01   6.1409630e-01   7.5363435e-03           4.7023125e-01   5.1270834e-01   4.5389417e-01   3.0314488e-02
   2.1903750e-01   7.6739977e-01   6.9567577e-01  -9.3309322e-04           8.0603125e-01   2.8639183e-01   2.6182384e-01  -1.3823906e-03
   5.3410625e-01   3.8784340e-01   4.8122578e-01   3.4923799e-03           7.5544375e-01   3.0345407e-01   2.9415137e-01   1.1474214e-02
   4.3431875e-01   6.0696872e-01   4.1047467e-01   9.1470037e-04           7.2721875e-01   3.3377282e-01   2.8838393e-01   2.8323017e-03
   6.6180625e-01   3.2676421e-01   3.8783973e-01  -6.9790018e-03           2.1565000e-01   7.2542506e-01   7.1585725e-01   7.3357619e-03
   3.1227500e-01   6.0527975e-01   6.8098140e-01  -5.0723814e-03           3.3963750e-01   6.1004008e-01   5.7813357e-01   1.1692486e-02
   6.1881250e-01   4.2047610e-01   3.4310974e-01  -1.2520585e-02           6.3564375e-01   3.5361253e-01   3.5145357e-01   1.2423309e-03
   5.5581250e-01   4.2807371e-01   4.4271455e-01   4.4190108e-03           2.9925625e-01   5.9833536e-01   6.7873090e-01   2.6291420e-02
   5.0345000e-01   5.2918960e-01   3.8901676e-01   7.1421237e-03           2.2315625e-01   7.0550006e-01   7.0640096e-01   1.0896004e-02
   4.8283750e-01   3.9182122e-01   5.5277063e-01   5.0940166e-04           7.5512500e-01   2.7475448e-01   3.1913568e-01   3.0458374e-03
   7.9697500e-01   2.7164594e-01   2.7701980e-01   8.8522259e-03           7.1826250e-01   3.0066697e-01   3.3074390e-01  -9.9950398e-03
   5.0475000e-01   4.5305146e-01   4.9800183e-01  -4.4936849e-02           5.1893125e-01   4.4920698e-01   4.5857607e-01  -4.7689774e-04
   3.2584375e-01   6.6076403e-01   6.1493619e-01   6.0052024e-03           6.7588750e-01   3.1931690e-01   3.6332842e-01  -6.2872063e-03
   1.9136875e-01   7.7106772e-01   7.5830198e-01   1.1063880e-02           4.5021875e-01   4.8741859e-01   4.8301817e-01   1.1886481e-02
   2.7911875e-01   6.4185385e-01   7.0055568e-01  -2.0688692e-03           5.8801250e-01   3.7371172e-01   3.9676811e-01  -3.3374498e-02
   3.7231875e-01   5.7223470e-01   6.0679821e-01   1.7692095e-02           7.9570625e-01   2.7554879e-01   2.8188097e-01   4.8157773e-03
   3.9706250e-01   4.7748109e-01   6.0856952e-01  -3.0572318e-03           4.9479375e-01   4.2557599e-01   4.9495798e-01  -2.2563786e-03
   2.2667500e-01   7.1595899e-01   7.3944572e-01   2.9461365e-02           3.4070000e-01   5.2851499e-01   6.4847010e-01  -6.6286283e-04
   5.5283750e-01   3.5261167e-01   5.1420290e-01  -6.5321854e-03           3.4238750e-01   6.1587599e-01   5.8672318e-01  -5.6429995e-03
   4.6116875e-01   5.7409430e-01   3.8986694e-01  -4.9650495e-03           5.1565625e-01   4.6499566e-01   4.3523197e-01   8.7719217e-03
   5.1646250e-01   4.8351576e-01   4.8446194e-01   1.1289027e-06           2.0328750e-01   7.5625062e-01   7.3033473e-01  -2.3539045e-02
   5.9585625e-01   4.2519390e-01   3.9066693e-01  -3.1954056e-03           7.2020000e-01   3.0888229e-01   3.1087417e-01  -1.2799419e-02
   6.9081875e-01   3.1171489e-01   3.3892222e-01   2.7657466e-03           2.2425000e-01   6.9347272e-01   7.3223594e-01  -3.4864680e-02
   2.2320625e-01   6.6629489e-01   7.6929522e-01   3.2422694e-02           2.5671250e-01   6.7329596e-01   7.1019909e-01   5.3537232e-04
   7.1153125e-01   3.3011442e-01   3.1669265e-01  -1.7642614e-03           6.2800000e-01   3.8552790e-01   3.6426369e-01   2.0568002e-02
   5.2974375e-01   4.9530158e-01   4.2175157e-01  -5.7553633e-03           7.0997500e-01   3.0488722e-01   3.3224575e-01   1.5310493e-02
   7.5871250e-01   2.7828289e-01   2.9671163e-01   1.8840350e-02           4.8173125e-01   4.7271103e-01   4.6308596e-01  -9.3415576e-03
   7.1916875e-01   3.1582175e-01   3.0778486e-01   1.2131909e-02           4.2259375e-01   4.9626933e-01   5.6159975e-01  -1.9918992e-02
   2.5796250e-01   7.1205312e-01   6.9728360e-01  -5.1343049e-03           3.6658750e-01   6.1212085e-01   5.2616428e-01  -1.0540839e-02
   6.2201875e-01   4.1741215e-01   3.7199589e-01  -8.6640499e-04           5.4449375e-01   4.2375743e-01   4.1298258e-01   1.0353801e-02
   7.4991875e-01   2.7375337e-01   3.3229439e-01   2.2409517e-03           3.5226250e-01   5.9590501e-01   5.7480820e-01  -7.4694326e-03
   7.4194375e-01   2.9450102e-01   3.0002770e-01  -1.7612057e-02           5.7209375e-01   3.8656859e-01   4.0991496e-01  -1.6758292e-02
   6.9483125e-01   4.1126919e-01   2.8383216e-01   8.4272706e-04           2.5521250e-01   7.1026690e-01   6.7052702e-01  -3.5752448e-04
   7.7489375e-01   2.6354658e-01   3.0931760e-01   5.3792622e-03           7.1226875e-01   3.3921454e-01   3.0751773e-01   1.0107439e-02
   2.7093750e-01   6.7133450e-01   6.6026362e-01  -1.3218959e-02           3.7868750e-01   5.4558388e-01   5.8677680e-01   1.0468011e-02
   5.9667500e-01   4.5861452e-01   3.4727109e-01  -3.4075780e-03           7.1968125e-01   3.2169461e-01   3.2162594e-01  -2.9775482e-03
   4.2448125e-01   5.5726966e-01   5.1820676e-01  -3.7802506e-02           6.2763125e-01   3.6928455e-01   3.6272499e-01  -4.0730428e-03
   4.3118750e-01   5.4193767e-01   5.0888515e-01  -5.4379707e-03           3.7023750e-01   5.8302748e-01   5.5303797e-01   1.1764915e-02
   5.3200625e-01   3.7991267e-01   5.2752544e-01  -8.9490603e-03           2.5760625e-01   6.9086171e-01   6.8007464e-01   2.3456990e-03
   6.6362500e-01   3.5120121e-01   3.6158386e-01  -1.2953032e-02           3.9972500e-01   5.6243634e-01   5.3782527e-01  -3.6698574e-02
   7.4987500e-01   2.9164288e-01   2.9199784e-01  -3.0453797e-03           6.5723750e-01   3.4288020e-01   3.3684888e-01  -3.1688003e-03
   6.7741875e-01   3.5761882e-01   3.3123126e-01  -2.5829044e-03           6.7571875e-01   3.5564471e-01   3.2605451e-01   7.5382746e-03
   7.0087500e-01   3.0064001e-01   3.7233893e-01  -6.8680332e-03           7.8503750e-01   2.7403049e-01   2.8290890e-01  -2.1547717e-03
   3.3538125e-01   6.1188541e-01   6.3337243e-01  -7.6202395e-03           3.1681875e-01   6.1941456e-01   6.2972468e-01  -2.8644587e-02
   5.7889375e-01   3.9399639e-01   4.3218884e-01   1.7685850e-03           3.9799375e-01   5.6041619e-01   5.4643335e-01   1.3249692e-02
   6.5337500e-01   2.9569889e-01   4.2807797e-01  -5.6725953e-03           4.5454375e-01   5.0908606e-01   4.7274107e-01   2.3558633e-03
   7.9121875e-01   2.5803446e-01   3.1510747e-01   1.8382210e-03           2.2421250e-01   7.3167771e-01   7.2203464e-01  -2.5909683e-02
   3.9174375e-01   5.5217029e-01   5.7896732e-01  -9.2623209e-03           3.3220000e-01   5.8843171e-01   6.3448550e-01  -1.9218041e-02
   3.0997500e-01   6.6103997e-01   6.1056260e-01  -7.2828295e-03           7.8096250e-01   2.8602811e-01   2.8179963e-01   4.0129654e-04
   2.9242500e-01   6.4573147e-01   6.9154705e-01  -5.3652755e-03           7.3056875e-01   2.9016952e-01   3.3088988e-01  -1.9722794e-03
   4.7498125e-01   5.1065778e-01   4.8423674e-01  -1.2848196e-02           3.4220000e-01   6.0033150e-01   6.2471559e-01  -2.5130161e-02
   4.2308125e-01   5.3326932e-01   5.6954541e-01  -8.6660968e-03           2.1394375e-01   7.4317393e-01   7.2388799e-01  -6.7371908e-03
   7.4768750e-01   3.4720695e-01   2.7945792e-01   6.2978747e-03           4.6336250e-01   4.8920460e-01   5.0074681e-01  -1.2087743e-02
   4.6778125e-01   4.7157156e-01   5.5059711e-01  -1.3232867e-02           6.9386875e-01   3.2513918e-01   3.3078780e-01  -3.6987799e-03
   4.2545000e-01   5.2480906e-01   5.7273278e-01  -1.5596552e-02           6.2690000e-01   3.6132704e-01   3.7029839e-01   4.9682522e-03
   5.4236250e-01   3.8539843e-01   4.8563633e-01   9.4785390e-03           6.5910625e-01   3.3189747e-01   3.6360676e-01  -1.1638323e-02
   4.3054375e-01   5.2076705e-01   5.2002108e-01   4.9096171e-03           4.0788125e-01   5.2445691e-01   5.3236269e-01  -7.3040095e-02
   8.1282500e-01   2.6473165e-01   2.8485223e-01   2.7015867e-03           3.5887500e-01   6.1953696e-01   5.1211526e-01   8.8609391e-03
   4.7075625e-01   4.0712606e-01   5.6355518e-01  -5.1730309e-03           3.9704375e-01   5.2306709e-01   5.5908314e-01  -1.8351466e-03
   2.2612500e-01   7.3751578e-01   7.3816512e-01  -5.2807239e-06           3.2127500e-01   6.1202827e-01   6.3017769e-01  -4.4076572e-03
   3.5097500e-01   6.3612384e-01   5.6412227e-01  -5.6458644e-03           5.5453750e-01   4.1953720e-01   4.2804469e-01   5.9313868e-03
   7.6612500e-01   3.0105250e-01   2.8135984e-01   8.9223551e-03           7.2770625e-01   2.9569461e-01   3.1493907e-01   7.1914197e-03
   4.4395000e-01   5.4085800e-01   5.4177379e-01  -1.9003279e-06           4.7883750e-01   4.5946054e-01   4.8432632e-01   1.7548697e-02
   6.8573125e-01   3.1428620e-01   3.7847151e-01   5.7395900e-03           5.6408125e-01   3.9896062e-01   4.3030796e-01  -2.3116854e-03
   2.6195000e-01   6.7765745e-01   7.0879590e-01   2.3009461e-02           6.0506875e-01   3.7442006e-01   3.8548416e-01  -6.2973417e-03
   4.9501875e-01   4.4364100e-01   5.2287945e-01  -2.9534619e-02           6.9035625e-01   3.7366447e-01   2.9863160e-01  -1.5325725e-02
